C_output_neuron_1,C_output_neuron_2
-0.7831742609187778,-0.32620511055784646
-0.6065037883097086,-0.44001395250984926
-0.9958349651420481,-1.5367173385927853
0.1447592812639735,0.501495558183992
0.6526260722231154,2.0637805704342123
-1.6254485496420057,-0.05720239321674894
-1.3680120493471475,1.7740853363745688
-0.48365879921171945,-2.840345891861181
1.4099222667564588,-1.5470635969520583
-1.3699860211081427,0.3463016827948973
1.06873097871515,-1.2677146212516879
0.642686707370217,-1.5884486303891503
-0.815675288927276,-1.8057200559338829
0.0075404414556391,-1.050443195706955
-1.2519230481072123,-0.16066497680947875
-0.6530033343697713,-0.3572438856356654
0.6465651448442851,0.02556767365743491
1.3522739506096488,-1.050443195706955
-0.4091622170485279,-0.6572853780545819
-1.6953716338519056,0.7808445338843626
-1.5747786407066011,0.8429220840400005
-1.2927509006568099,-0.15031871845020578
0.11633130766372593,-1.4539472717186015
0.4837124745621822,0.1911078074058026
-0.9160003184984188,2.0223955369971205
0.6568381387272108,-0.7607479616473117
0.6377239755485602,1.091232284662552
0.13666877728581014,-0.8228255118029496
0.5248044500938848,-0.7917867367251307
-0.48154581535487956,-2.4782268492866266
-1.4104941458372975,-0.61590034461749
0.21701776868406492,-1.2159833294553228
0.8235136416450437,-1.0090581622698633
-0.43806283177464755,-1.3504846881258716
0.5841626150195851,0.7394595004472706
1.4350278512660173,-1.8160663142931557
1.3554712288140776,-1.660872438904061
0.5373989459774174,1.5878526859076552
0.3681795217056259,2.0637805704342123
-1.4620259297669393,-0.7090166698509468
-0.9950564974053175,-1.8471050893709748
0.6562403867150783,-1.9195288978858855
-0.041628136844642415,-0.9780193871920443
0.8932282077111766,1.8982404366858445
-0.09410520302602854,0.09799148217234578
0.8884044879853644,1.2981574518480117
-1.232489157108119,1.8465091448894797
1.1208883170760933,-0.13997246009093278
1.0462666240266414,-1.0400969373476823
1.1250586799514353,1.2981574518480117
-1.034118896337687,0.49114929982471905
1.073902228680574,-0.6779778947731279
-0.10269615054923294,1.4223125521592874
0.15788202311171615,0.04626019037598087
-1.6869196984245458,-0.5124377610247601
0.9719785600072169,-0.32620511055784646
-0.8464108633185462,0.056606448735253855
-0.6095620544182927,0.7704982755250895
-0.9313333526700927,-1.4436010133593284
1.5823806728614327,-0.3779364023542114
-0.5513298874689347,0.9463846676327302
1.1472450104482543,0.3773404578727163
0.1539340795897258,-0.9883656455513172
0.8377901838882976,0.3463016827948973
-1.3689851340180605,-0.49174524430621414
1.3698728819435917,1.0395009928661871
0.07118017893335715,-0.7193629282102197
-0.6861438180191552,0.8739608591178194
-0.7300438378869215,0.10833774053161876
0.8995115544433584,0.2531853575614405
0.1786643314405035,0.9049996341956383
-0.9813777071741959,1.680969011141112
1.690073343512346,0.06695270709452683
1.224855463558368,-0.4813989859469412
1.1102955953727247,-1.3608309464851447
1.251392872655127,0.8739608591178194
-1.0688858215084545,0.1393765156094377
-0.40112731790870243,0.28422413263925944
-1.6091424307994187,1.101578543021825
1.559652195190819,-2.4264955574902616
0.20963622639470966,0.1497227739687107
-0.37859345717227144,1.3085037102072845
-0.6840586365814844,-1.112520745862593
0.1421180514429236,-1.4953323051556933
0.6646228160945157,-1.629833663826242
1.5890949570907333,0.015221415298161928
0.9936227433302416,1.029154734506914
-0.9061026572742739,0.8118833089621815
-0.945887919105036,-0.04685613485747596
1.070579839589885,-0.16066497680947875
0.9257431369292592,-0.036509876498202976
0.5639780587029302,1.629237719344747
1.6446163881711189,-1.3090996546887796
-0.6993082634956513,1.2257336433331008
-0.19426341808215755,0.8222295673214545
0.11844429152056585,-1.4022159799222365
0.6642057798069815,1.2671186767701927
0.03812310254148002,1.691315269500385
-1.2037414556874284,0.6153044001359949
-0.8046238273076199,-2.4575343325680805
1.6353581825878598,0.1497227739687107
0.7263580878591609,-0.2848200771207545
-1.5401785300508475,0.9049996341956383
1.190839203705162,-1.2677146212516879
1.5844380518799348,0.2014540657650756
-1.0715965573774267,-0.2951663354800275
-1.2753743886762186,-0.7090166698509468
1.6950777789627565,1.3912737770814685
-1.2320443184014156,-0.4710527275876682
0.7471681986071173,-1.774681280856064
1.5650736669287637,0.3566479411541703
-0.3496233363982294,-1.164252037658958
0.34767523756852803,-0.9159418370364064
-1.3879046802625286,0.2531853575614405
-1.130482081177255,0.7291132420879977
-0.21433676472213675,-0.23308878532438962
0.20256051071621284,0.18076154904652963
0.09852385818601583,-1.4953323051556933
-0.40689631988625874,-1.3090996546887796
-1.2533270702752441,0.501495558183992
-0.1177233581100484,1.8361628865302067
-1.5393861611045325,0.2428390992021675
-0.0037195383077841472,0.056606448735253855
0.9611912213696657,0.3463016827948973
1.2332934977761432,-0.2641275604022086
-0.8838468207295324,-2.260955423741894
-0.2752935687500515,-1.050443195706955
1.2754002616075122,-0.2641275604022086
-1.6048747594569854,1.8361628865302067
-1.3808567670032006,1.2360799016923738
0.6876015155376498,1.111924801381098
0.38128836234378405,1.4947363606741983
-0.18168282340820935,0.3773404578727163
-0.6802775075745077,0.3669941995134433
0.3002999153046435,1.4326588105185605
-1.4794024417475309,-0.6365928613360359
1.549156781954542,-1.9609139313229775
-1.1230032304208084,-0.13997246009093278
-1.3419194789570914,-0.6883241531324008
-0.6955549369078436,-0.7400554449287657
0.11109055165037955,1.091232284662552
0.472688815361695,0.12903025725016473
-0.8729343712057209,0.3256091660763514
0.31336705231404827,1.4740438439556522
-1.0925039765924742,0.4187254913098082
1.5258305522717959,-1.712603730700426
0.2052712465851851,-0.16066497680947875
0.8780619880545164,-0.005471101420384035
0.17131059157031722,0.8739608591178194
1.4383919439854598,-2.4264955574902616
-0.5658288490655402,1.070539767944006
0.9546993564937168,-1.195290812736777
1.6771591198083706,0.6773819502916327
-0.0263646087208909,-1.153905779299685
0.2561635748739413,-0.3779364023542114
-0.16397268239759055,0.573919366698903
-0.49952007934760334,1.111924801381098
-0.9361848748150737,-0.6676316364138548
-1.403543541045061,-0.04685613485747596
1.57189916083474,-0.20205001024657068
0.01656232647596217,0.6877282086509057
-0.6925383744280129,0.3463016827948973
-0.8344975267046527,1.5464676524705632
-0.14135541440365276,0.7291132420879977
-0.44499953535729964,0.3359554244356244
-1.467308389409039,0.09799148217234578
0.4682265270850791,0.553226849980357
-1.4235334804275332,-0.3675901439949384
-1.615995727124564,0.17041529068725664
-1.1067527164165591,0.3256091660763514
-1.4370871597723947,-1.7229499890596989
-1.0810771823140373,-0.23308878532438962
-0.5549163995417288,-1.7643350224967909
-1.4544914741721549,-0.7504017032880387
-0.909369441526625,-1.4332547550000554
0.8934089234357747,-1.7229499890596989
-0.6351819836824767,-1.4539472717186015
1.3819808354916678,-0.4607064692283952
0.9963612816183828,-0.553822794461852
-0.9107317600659034,1.070539767944006
0.3529994008393812,2.0637805704342123
1.3724446057167192,-1.4539472717186015
-0.971215922967946,1.3188499685665576
1.6668166198775225,-0.15031871845020578
0.395300781604933,1.5878526859076552
-0.5064845853494244,-1.4125622382815095
1.1265044057482203,0.8222295673214545
0.24701657896735796,-1.2987533963295068
0.49676571036200246,-0.3572438856356654
-1.4390472303238053,0.3773404578727163
0.5003105188060432,0.6670356919323598
1.1141184280084548,-1.4332547550000554
0.9162208083638952,-1.774681280856064
0.16404025895763777,-0.5124377610247601
-0.16320811587044454,-0.7297091865694927
-1.336261686656211,1.618891460985474
-0.7650609848302093,-0.3572438856356654
1.208730060440379,0.7291132420879977
-0.4832695653433542,-1.5470635969520583
1.670736760980344,-1.3401384297665986
-1.201878693603109,2.0637805704342123
-0.9456933021708533,1.122271059740371
-1.2506441368254408,-1.3918697215629636
0.5133359521866945,0.6256506584952678
-0.8777163873027797,-1.4332547550000554
1.1412674903269309,-1.0400969373476823
0.8941456875437518,-0.44001395250984926
-0.15860681549798392,-0.33655136891711945
-0.0939661909301838,-0.07789490993529491
-1.0961599947131906,0.21180032412434857
0.8494532987296707,0.39803297459126225
-0.922325368859354,-0.49174524430621414
-1.6374035898846526,-0.31585885219857346
-1.3348437632785946,0.2635316159207135
1.3150743137615986,-0.8124792534436766
0.4524486542067021,0.18076154904652963
-0.13929803538515073,0.4601105247469001
1.325722640303305,0.8222295673214545
-0.4389247067688849,1.618891460985474
1.1664981857227497,-0.6055540862582169
0.4777905592791966,0.7808445338843626
1.3374969648213537,-1.4125622382815095
0.5127938050129001,-0.8642105452400415
0.5881105585415755,2.0637805704342123
-1.6986245168946723,0.21180032412434857
0.11243896898007345,0.2014540657650756
1.1600897281043074,0.4497642663876272
-0.19525040396265514,-1.0711357124255012
-0.7393715495181029,1.0395009928661871
-1.1882694094199098,-0.584861569539671
1.6338429507431522,0.23249284084289454
-0.8888512561799427,-0.41932143579130327
1.3377610878034587,-1.4332547550000554
0.4579813356213224,1.2050411266145549
0.1922319119949493,-0.6779778947731279
1.1392796173563513,1.1636560931774629
0.28635700209141696,0.6359969168545409
1.0276529043930318,-1.153905779299685
1.433429212163803,0.18076154904652963
1.4486232342396321,0.5428805916210839
1.6829976278338494,0.11868399889089175
-0.5552083249430028,0.7704982755250895
1.7085063474213575,0.5428805916210839
-1.3173560416213275,0.0876452238130728
-1.5940735196098499,-1.3194459130480527
1.4773987380794915,-0.16066497680947875
-0.07563049548826373,1.2567724184109197
-1.267075366554288,-1.091828229144047
-0.46394688402093653,-0.17101123516875175
1.1327043452228953,0.9153458925549113
-0.8733931111220086,1.2464261600516466
0.8731826634903663,-0.6572853780545819
1.4288418130009268,0.3152629077170784
0.05249695325182525,-1.1021744875033201
-0.3490116831765126,0.4704567831061731
1.0336443257239398,1.1946948682552818
-0.7542319425639048,0.7911907922436355
-1.3617843074533036,0.21180032412434857
0.832160194006586,0.4394180080283542
-1.1644010325633694,2.0637805704342123
0.31851049986030333,0.8429220840400005
-0.24270913348404644,0.7808445338843626
-0.057892552058475995,-0.9676731288327713
-0.23976207705213815,0.3256091660763514
0.13561228535739017,0.9049996341956383
1.6990396236943313,-1.2366758461738687
-0.5155064703697474,-1.5781023720298772
1.197386673419449,0.004875156938888947
0.36779028783726064,-1.050443195706955
1.505173354829269,1.4533513272371064
1.336329263216258,-0.005471101420384035
-0.986785277702556,0.8532683423992734
1.4674732744361776,1.660276494422566
0.47577488388944805,0.5842656250581759
1.5176705422457102,0.6359969168545409
0.9417295279514034,0.573919366698903
0.048868737550277756,1.091232284662552
1.062030595695434,1.3085037102072845
-0.10257103966297268,-0.04685613485747596
1.268755483426134,0.6566894335730867
-0.3064878830576092,1.3602350020036496
-0.30265114921229463,1.2878111934887386
-0.666098273798345,-1.774681280856064
0.11744340443048377,1.618891460985474
0.2455986555897417,1.5361213941112901
-0.9007506915842517,0.2531853575614405
-1.6379596382680315,-0.5020915026654872
1.3864709261874526,-1.8160663142931557
0.5089987747963388,0.9670771843512762
0.08850108607561069,-0.6469391196953089
-0.5376232948186442,0.5428805916210839
-1.1655131293301273,0.9981159594290951
-0.4888578515963124,-0.6986704114916737
-1.399845819295591,1.029154734506914
1.3189249488164976,0.3152629077170784
0.45475625499772465,1.2671186767701927
1.1617161696256908,0.6566894335730867
-0.09407740060685958,0.3773404578727163
-0.5681781534853162,-1.4436010133593284
1.6757829000595077,-0.24343504368366262
1.5713292112417765,0.4497642663876272
-0.11676417464871976,-0.3572438856356654
0.06614794106377787,0.3773404578727163
-0.9279414575314812,0.6359969168545409
1.6855276479782235,-1.0090581622698633
-0.7543848558693339,0.17041529068725664
-1.3351078862606995,0.8325758256807274
-0.42717818467000507,-0.22274252696511665
1.1542373188692443,-0.3779364023542114
0.775484962530689,-2.198877873586256
0.2967412056510184,0.015221415298161928
0.16651467426367397,0.8118833089621815
-0.22996172429508457,-0.08824116829456789
1.4876995343815862,1.608545202626201
-0.8211801679227274,0.9670771843512762
-1.5208141450996764,-1.8264125726524287
-0.3920776304692104,-0.9469806121142254
-0.3432009775702028,0.573919366698903
-0.1866733576490352,-0.23308878532438962
-0.9011677278717859,-2.291994198819713
1.6666637065720933,-1.2987533963295068
-0.16723946664994174,0.30491664935780544
